"","Source.Label","Target.Label","Subject","SentDate","SentTime","Source","Target","MainSubject"
"6496","Inga Ferro","Vira Frente","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,20,"Non-work related"
"6497","Inga Ferro","Adra Nubarron","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,18,"Non-work related"
"6498","Inga Ferro","Marin Onda","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,8,"Non-work related"
"6499","Inga Ferro","Kare Orilla","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,11,"Non-work related"
"6500","Inga Ferro","Elsa Orilla","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,12,"Non-work related"
"6501","Inga Ferro","Brand Tempestad","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,13,"Non-work related"
"6502","Inga Ferro","Ingrid Barranco","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,23,"Non-work related"
"6503","Inga Ferro","Ada Campo-Corrente","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,24,"Non-work related"
"6504","Inga Ferro","Sten Sanjorge Jr ","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,22,"Non-work related"
"6505","Inga Ferro","Orhan Strum","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,25,"Non-work related"
"6506","Inga Ferro","Willem Vasco-Pais","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,21,"Non-work related"
"6507","Inga Ferro","Bertrand Ovan","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,26,"Non-work related"
"6508","Inga Ferro","Albina Hafon","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,30,"Non-work related"
"6509","Inga Ferro","Benito Hawelon","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,31,"Non-work related"
"6510","Inga Ferro","Claudio Hawelon","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,32,"Non-work related"
"6511","Inga Ferro","Henk Mies","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,33,"Non-work related"
"6512","Inga Ferro","Valeria Morlun","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,34,"Non-work related"
"6513","Inga Ferro","Adan Morlun","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,35,"Non-work related"
"6514","Inga Ferro","Cecilia Morluniau","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,36,"Non-work related"
"6515","Inga Ferro","Irene Nant","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,37,"Non-work related"
"6516","Inga Ferro","Dylan Scozzese","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,38,"Non-work related"
"6517","Inga Ferro","Lucas Alcazar","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,40,"Non-work related"
"6518","Inga Ferro","Isak Baza","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,41,"Non-work related"
"6519","Inga Ferro","Linnea Bergen","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,39,"Non-work related"
"6520","Inga Ferro","Nils Calixto","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,42,"Non-work related"
"6521","Inga Ferro","Sven Flecha","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,43,"Non-work related"
"6522","Inga Ferro","Hideki Cocinaro","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,53,"Non-work related"
"6523","Inga Ferro","Loreto Bodrogi","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,52,"Non-work related"
"6524","Inga Ferro","Isia Vann","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,49,"Non-work related"
"6525","Inga Ferro","Stenig Fusil","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,46,"Non-work related"
"6526","Inga Ferro","Hennie Osvaldo","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,48,"Non-work related"
"6527","Inga Ferro","Kanon Herrero","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,44,"Non-work related"
"6528","Inga Ferro","Varja Lagos","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,45,"Non-work related"
"6529","Inga Ferro","Minke Mies","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,47,"Non-work related"
"6530","Inga Ferro","Felix Resumir","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,51,"Non-work related"
"6531","Inga Ferro","Edvard Vann","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,50,"Non-work related"
"6532","Inga Ferro","Emile Arpa","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,27,"Non-work related"
"6533","Inga Ferro","Varro Awelon","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,28,"Non-work related"
"6534","Inga Ferro","Mat Bramar","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,1,"Non-work related"
"6535","Inga Ferro","Dante Coginian","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,29,"Non-work related"
"6536","Inga Ferro","Carla Forluniau","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,6,"Non-work related"
"6537","Inga Ferro","Linda Lagos","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,4,"Non-work related"
"6538","Inga Ferro","Cornelia Lais","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,7,"Non-work related"
"6539","Inga Ferro","Ruscella Mies Haber","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,5,"Non-work related"
"6540","Inga Ferro","Anda Ribera","re: reminder: refer all media inquiries",2014-01-15,"17:21",54,2,"Non-work related"
"6541","Ada Campo-Corrente","Willem Vasco-Pais","re: yearly numbers looking good",2014-01-15,"17:46",24,21,"Work related"
"6542","Ada Campo-Corrente","Sten Sanjorge Jr ","re: yearly numbers looking good",2014-01-15,"17:46",24,22,"Work related"
"6543","Ada Campo-Corrente","Orhan Strum","re: yearly numbers looking good",2014-01-15,"17:46",24,25,"Work related"
"6544","Varro Awelon","Rachel Pantanal","re: equipment audit approaching",2014-01-15,"17:49",28,3,"Work related"
"6545","Varro Awelon","Lars Azada","re: equipment audit approaching",2014-01-15,"17:49",28,14,"Work related"
"6546","Varro Awelon","Felix Balas","re: equipment audit approaching",2014-01-15,"17:49",28,15,"Work related"
"6547","Varro Awelon","Isande Borrasca","re: equipment audit approaching",2014-01-15,"17:49",28,9,"Work related"
"6548","Varro Awelon","Axel Calzas","re: equipment audit approaching",2014-01-15,"17:49",28,10,"Work related"
"6549","Varro Awelon","Gustav Cazar","re: equipment audit approaching",2014-01-15,"17:49",28,19,"Work related"
"6550","Varro Awelon","Lidelse Dedos","re: equipment audit approaching",2014-01-15,"17:49",28,16,"Work related"
"6551","Varro Awelon","Birgitta Frente","re: equipment audit approaching",2014-01-15,"17:49",28,17,"Work related"
"6552","Varro Awelon","Vira Frente","re: equipment audit approaching",2014-01-15,"17:49",28,20,"Work related"
"6553","Varro Awelon","Adra Nubarron","re: equipment audit approaching",2014-01-15,"17:49",28,18,"Work related"
"6554","Varro Awelon","Marin Onda","re: equipment audit approaching",2014-01-15,"17:49",28,8,"Work related"
"6555","Varro Awelon","Kare Orilla","re: equipment audit approaching",2014-01-15,"17:49",28,11,"Work related"
"6556","Varro Awelon","Elsa Orilla","re: equipment audit approaching",2014-01-15,"17:49",28,12,"Work related"
"6557","Varro Awelon","Brand Tempestad","re: equipment audit approaching",2014-01-15,"17:49",28,13,"Work related"
"6558","Varro Awelon","Ingrid Barranco","re: equipment audit approaching",2014-01-15,"17:49",28,23,"Work related"
"6559","Varro Awelon","Ada Campo-Corrente","re: equipment audit approaching",2014-01-15,"17:49",28,24,"Work related"
"6560","Varro Awelon","Sten Sanjorge Jr ","re: equipment audit approaching",2014-01-15,"17:49",28,22,"Work related"
"6561","Varro Awelon","Orhan Strum","re: equipment audit approaching",2014-01-15,"17:49",28,25,"Work related"
"6562","Varro Awelon","Willem Vasco-Pais","re: equipment audit approaching",2014-01-15,"17:49",28,21,"Work related"
"6563","Varro Awelon","Bertrand Ovan","re: equipment audit approaching",2014-01-15,"17:49",28,26,"Work related"
"6564","Varro Awelon","Albina Hafon","re: equipment audit approaching",2014-01-15,"17:49",28,30,"Work related"
"6565","Varro Awelon","Benito Hawelon","re: equipment audit approaching",2014-01-15,"17:49",28,31,"Work related"
"6566","Varro Awelon","Claudio Hawelon","re: equipment audit approaching",2014-01-15,"17:49",28,32,"Work related"
"6567","Varro Awelon","Henk Mies","re: equipment audit approaching",2014-01-15,"17:49",28,33,"Work related"
"6568","Varro Awelon","Valeria Morlun","re: equipment audit approaching",2014-01-15,"17:49",28,34,"Work related"
"6569","Varro Awelon","Adan Morlun","re: equipment audit approaching",2014-01-15,"17:49",28,35,"Work related"
"6570","Varro Awelon","Cecilia Morluniau","re: equipment audit approaching",2014-01-15,"17:49",28,36,"Work related"
"6571","Varro Awelon","Irene Nant","re: equipment audit approaching",2014-01-15,"17:49",28,37,"Work related"
"6572","Varro Awelon","Dylan Scozzese","re: equipment audit approaching",2014-01-15,"17:49",28,38,"Work related"
"6573","Varro Awelon","Lucas Alcazar","re: equipment audit approaching",2014-01-15,"17:49",28,40,"Work related"
"6574","Varro Awelon","Isak Baza","re: equipment audit approaching",2014-01-15,"17:49",28,41,"Work related"
"6575","Varro Awelon","Linnea Bergen","re: equipment audit approaching",2014-01-15,"17:49",28,39,"Work related"
"6576","Varro Awelon","Nils Calixto","re: equipment audit approaching",2014-01-15,"17:49",28,42,"Work related"
"6577","Varro Awelon","Sven Flecha","re: equipment audit approaching",2014-01-15,"17:49",28,43,"Work related"
"6578","Varro Awelon","Hideki Cocinaro","re: equipment audit approaching",2014-01-15,"17:49",28,53,"Work related"
"6579","Varro Awelon","Inga Ferro","re: equipment audit approaching",2014-01-15,"17:49",28,54,"Work related"
"6580","Varro Awelon","Loreto Bodrogi","re: equipment audit approaching",2014-01-15,"17:49",28,52,"Work related"
"6581","Varro Awelon","Isia Vann","re: equipment audit approaching",2014-01-15,"17:49",28,49,"Work related"
"6582","Varro Awelon","Stenig Fusil","re: equipment audit approaching",2014-01-15,"17:49",28,46,"Work related"
"6583","Varro Awelon","Hennie Osvaldo","re: equipment audit approaching",2014-01-15,"17:49",28,48,"Work related"
"6584","Varro Awelon","Kanon Herrero","re: equipment audit approaching",2014-01-15,"17:49",28,44,"Work related"
"6585","Varro Awelon","Varja Lagos","re: equipment audit approaching",2014-01-15,"17:49",28,45,"Work related"
"6586","Varro Awelon","Minke Mies","re: equipment audit approaching",2014-01-15,"17:49",28,47,"Work related"
"6587","Varro Awelon","Felix Resumir","re: equipment audit approaching",2014-01-15,"17:49",28,51,"Work related"
"6588","Varro Awelon","Edvard Vann","re: equipment audit approaching",2014-01-15,"17:49",28,50,"Work related"
"6589","Varro Awelon","Emile Arpa","re: equipment audit approaching",2014-01-15,"17:49",28,27,"Work related"
"6590","Varro Awelon","Mat Bramar","re: equipment audit approaching",2014-01-15,"17:49",28,1,"Work related"
"6591","Varro Awelon","Dante Coginian","re: equipment audit approaching",2014-01-15,"17:49",28,29,"Work related"
"6592","Varro Awelon","Carla Forluniau","re: equipment audit approaching",2014-01-15,"17:49",28,6,"Work related"
"6593","Varro Awelon","Linda Lagos","re: equipment audit approaching",2014-01-15,"17:49",28,4,"Work related"
"6594","Varro Awelon","Cornelia Lais","re: equipment audit approaching",2014-01-15,"17:49",28,7,"Work related"
"6595","Varro Awelon","Ruscella Mies Haber","re: equipment audit approaching",2014-01-15,"17:49",28,5,"Work related"
"6596","Varro Awelon","Anda Ribera","re: equipment audit approaching",2014-01-15,"17:49",28,2,"Work related"
"6597","Willem Vasco-Pais","Sten Sanjorge Jr ","re: yearly numbers looking good",2014-01-15,"17:59",21,22,"Work related"
"6598","Willem Vasco-Pais","Ada Campo-Corrente","re: yearly numbers looking good",2014-01-15,"17:59",21,24,"Work related"
"6599","Willem Vasco-Pais","Orhan Strum","re: yearly numbers looking good",2014-01-15,"17:59",21,25,"Work related"
"6600","Isak Baza","Nils Calixto","re: new hardware - advice needed?",2014-01-15,"18:00",41,42,"Work related"
"6601","Ruscella Mies.Haber","Ada Campo-Corrente","re: deadline changed?",2014-01-15,"18:04",5,24,"Work related"
"6602","Ingrid Barranco","Rachel Pantanal","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,3,"Non-work related"
"6603","Ingrid Barranco","Lars Azada","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,14,"Non-work related"
"6604","Ingrid Barranco","Felix Balas","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,15,"Non-work related"
"6605","Ingrid Barranco","Isande Borrasca","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,9,"Non-work related"
"6606","Ingrid Barranco","Axel Calzas","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,10,"Non-work related"
"6607","Ingrid Barranco","Gustav Cazar","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,19,"Non-work related"
"6608","Ingrid Barranco","Lidelse Dedos","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,16,"Non-work related"
"6609","Ingrid Barranco","Birgitta Frente","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,17,"Non-work related"
"6610","Ingrid Barranco","Vira Frente","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,20,"Non-work related"
"6611","Ingrid Barranco","Adra Nubarron","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,18,"Non-work related"
"6612","Ingrid Barranco","Marin Onda","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,8,"Non-work related"
"6613","Ingrid Barranco","Kare Orilla","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,11,"Non-work related"
"6614","Ingrid Barranco","Elsa Orilla","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,12,"Non-work related"
"6615","Ingrid Barranco","Brand Tempestad","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,13,"Non-work related"
"6616","Ingrid Barranco","Ada Campo-Corrente","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,24,"Non-work related"
"6617","Ingrid Barranco","Sten Sanjorge Jr ","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,22,"Non-work related"
"6618","Ingrid Barranco","Orhan Strum","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,25,"Non-work related"
"6619","Ingrid Barranco","Willem Vasco-Pais","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,21,"Non-work related"
"6620","Ingrid Barranco","Bertrand Ovan","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,26,"Non-work related"
"6621","Ingrid Barranco","Albina Hafon","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,30,"Non-work related"
"6622","Ingrid Barranco","Benito Hawelon","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,31,"Non-work related"
"6623","Ingrid Barranco","Claudio Hawelon","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,32,"Non-work related"
"6624","Ingrid Barranco","Henk Mies","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,33,"Non-work related"
"6625","Ingrid Barranco","Valeria Morlun","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,34,"Non-work related"
"6626","Ingrid Barranco","Adan Morlun","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,35,"Non-work related"
"6627","Ingrid Barranco","Cecilia Morluniau","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,36,"Non-work related"
"6628","Ingrid Barranco","Irene Nant","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,37,"Non-work related"
"6629","Ingrid Barranco","Dylan Scozzese","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,38,"Non-work related"
"6630","Ingrid Barranco","Lucas Alcazar","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,40,"Non-work related"
"6631","Ingrid Barranco","Isak Baza","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,41,"Non-work related"
"6632","Ingrid Barranco","Linnea Bergen","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,39,"Non-work related"
"6633","Ingrid Barranco","Nils Calixto","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,42,"Non-work related"
"6634","Ingrid Barranco","Sven Flecha","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,43,"Non-work related"
"6635","Ingrid Barranco","Hideki Cocinaro","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,53,"Non-work related"
"6636","Ingrid Barranco","Inga Ferro","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,54,"Non-work related"
"6637","Ingrid Barranco","Loreto Bodrogi","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,52,"Non-work related"
"6638","Ingrid Barranco","Isia Vann","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,49,"Non-work related"
"6639","Ingrid Barranco","Stenig Fusil","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,46,"Non-work related"
"6640","Ingrid Barranco","Hennie Osvaldo","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,48,"Non-work related"
"6641","Ingrid Barranco","Kanon Herrero","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,44,"Non-work related"
"6642","Ingrid Barranco","Varja Lagos","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,45,"Non-work related"
"6643","Ingrid Barranco","Minke Mies","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,47,"Non-work related"
"6644","Ingrid Barranco","Felix Resumir","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,51,"Non-work related"
"6645","Ingrid Barranco","Edvard Vann","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,50,"Non-work related"
"6646","Ingrid Barranco","Emile Arpa","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,27,"Non-work related"
"6647","Ingrid Barranco","Varro Awelon","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,28,"Non-work related"
"6648","Ingrid Barranco","Mat Bramar","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,1,"Non-work related"
"6649","Ingrid Barranco","Dante Coginian","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,29,"Non-work related"
"6650","Ingrid Barranco","Carla Forluniau","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,6,"Non-work related"
"6651","Ingrid Barranco","Linda Lagos","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,4,"Non-work related"
"6652","Ingrid Barranco","Cornelia Lais","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,7,"Non-work related"
"6653","Ingrid Barranco","Ruscella Mies Haber","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,5,"Non-work related"
"6654","Ingrid Barranco","Anda Ribera","re: reminder: refer all media inquiries",2014-01-15,"18:04",23,2,"Non-work related"
"6655","Ada Campo-Corrente","Willem Vasco-Pais","re: yearly numbers looking good",2014-01-15,"18:06",24,21,"Work related"
"6656","Ada Campo-Corrente","Sten Sanjorge Jr ","re: yearly numbers looking good",2014-01-15,"18:06",24,22,"Work related"
"6657","Ada Campo-Corrente","Orhan Strum","re: yearly numbers looking good",2014-01-15,"18:06",24,25,"Work related"
"6658","Isande Borrasca","Rachel Pantanal","re: equipment audit approaching",2014-01-15,"18:14",9,3,"Work related"
"6659","Isande Borrasca","Lars Azada","re: equipment audit approaching",2014-01-15,"18:14",9,14,"Work related"
"6660","Isande Borrasca","Felix Balas","re: equipment audit approaching",2014-01-15,"18:14",9,15,"Work related"
"6661","Isande Borrasca","Axel Calzas","re: equipment audit approaching",2014-01-15,"18:14",9,10,"Work related"
"6662","Isande Borrasca","Gustav Cazar","re: equipment audit approaching",2014-01-15,"18:14",9,19,"Work related"
"6663","Isande Borrasca","Lidelse Dedos","re: equipment audit approaching",2014-01-15,"18:14",9,16,"Work related"
"6664","Isande Borrasca","Birgitta Frente","re: equipment audit approaching",2014-01-15,"18:14",9,17,"Work related"
"6665","Isande Borrasca","Vira Frente","re: equipment audit approaching",2014-01-15,"18:14",9,20,"Work related"
"6666","Isande Borrasca","Adra Nubarron","re: equipment audit approaching",2014-01-15,"18:14",9,18,"Work related"
"6667","Isande Borrasca","Marin Onda","re: equipment audit approaching",2014-01-15,"18:14",9,8,"Work related"
"6668","Isande Borrasca","Kare Orilla","re: equipment audit approaching",2014-01-15,"18:14",9,11,"Work related"
"6669","Isande Borrasca","Elsa Orilla","re: equipment audit approaching",2014-01-15,"18:14",9,12,"Work related"
"6670","Isande Borrasca","Brand Tempestad","re: equipment audit approaching",2014-01-15,"18:14",9,13,"Work related"
"6671","Isande Borrasca","Ingrid Barranco","re: equipment audit approaching",2014-01-15,"18:14",9,23,"Work related"
"6672","Isande Borrasca","Ada Campo-Corrente","re: equipment audit approaching",2014-01-15,"18:14",9,24,"Work related"
"6673","Isande Borrasca","Sten Sanjorge Jr ","re: equipment audit approaching",2014-01-15,"18:14",9,22,"Work related"
"6674","Isande Borrasca","Orhan Strum","re: equipment audit approaching",2014-01-15,"18:14",9,25,"Work related"
"6675","Isande Borrasca","Willem Vasco-Pais","re: equipment audit approaching",2014-01-15,"18:14",9,21,"Work related"
"6676","Isande Borrasca","Bertrand Ovan","re: equipment audit approaching",2014-01-15,"18:14",9,26,"Work related"
"6677","Isande Borrasca","Albina Hafon","re: equipment audit approaching",2014-01-15,"18:14",9,30,"Work related"
"6678","Isande Borrasca","Benito Hawelon","re: equipment audit approaching",2014-01-15,"18:14",9,31,"Work related"
"6679","Isande Borrasca","Claudio Hawelon","re: equipment audit approaching",2014-01-15,"18:14",9,32,"Work related"
"6680","Isande Borrasca","Henk Mies","re: equipment audit approaching",2014-01-15,"18:14",9,33,"Work related"
"6681","Isande Borrasca","Valeria Morlun","re: equipment audit approaching",2014-01-15,"18:14",9,34,"Work related"
"6682","Isande Borrasca","Adan Morlun","re: equipment audit approaching",2014-01-15,"18:14",9,35,"Work related"
"6683","Isande Borrasca","Cecilia Morluniau","re: equipment audit approaching",2014-01-15,"18:14",9,36,"Work related"
"6684","Isande Borrasca","Irene Nant","re: equipment audit approaching",2014-01-15,"18:14",9,37,"Work related"
"6685","Isande Borrasca","Dylan Scozzese","re: equipment audit approaching",2014-01-15,"18:14",9,38,"Work related"
"6686","Isande Borrasca","Lucas Alcazar","re: equipment audit approaching",2014-01-15,"18:14",9,40,"Work related"
"6687","Isande Borrasca","Isak Baza","re: equipment audit approaching",2014-01-15,"18:14",9,41,"Work related"
"6688","Isande Borrasca","Linnea Bergen","re: equipment audit approaching",2014-01-15,"18:14",9,39,"Work related"
"6689","Isande Borrasca","Nils Calixto","re: equipment audit approaching",2014-01-15,"18:14",9,42,"Work related"
"6690","Isande Borrasca","Sven Flecha","re: equipment audit approaching",2014-01-15,"18:14",9,43,"Work related"
"6691","Isande Borrasca","Hideki Cocinaro","re: equipment audit approaching",2014-01-15,"18:14",9,53,"Work related"
"6692","Isande Borrasca","Inga Ferro","re: equipment audit approaching",2014-01-15,"18:14",9,54,"Work related"
"6693","Isande Borrasca","Loreto Bodrogi","re: equipment audit approaching",2014-01-15,"18:14",9,52,"Work related"
"6694","Isande Borrasca","Isia Vann","re: equipment audit approaching",2014-01-15,"18:14",9,49,"Work related"
"6695","Isande Borrasca","Stenig Fusil","re: equipment audit approaching",2014-01-15,"18:14",9,46,"Work related"
"6696","Isande Borrasca","Hennie Osvaldo","re: equipment audit approaching",2014-01-15,"18:14",9,48,"Work related"
"6697","Isande Borrasca","Kanon Herrero","re: equipment audit approaching",2014-01-15,"18:14",9,44,"Work related"
"6698","Isande Borrasca","Varja Lagos","re: equipment audit approaching",2014-01-15,"18:14",9,45,"Work related"
"6699","Isande Borrasca","Minke Mies","re: equipment audit approaching",2014-01-15,"18:14",9,47,"Work related"
"6700","Isande Borrasca","Felix Resumir","re: equipment audit approaching",2014-01-15,"18:14",9,51,"Work related"
"6701","Isande Borrasca","Edvard Vann","re: equipment audit approaching",2014-01-15,"18:14",9,50,"Work related"
"6702","Isande Borrasca","Emile Arpa","re: equipment audit approaching",2014-01-15,"18:14",9,27,"Work related"
"6703","Isande Borrasca","Varro Awelon","re: equipment audit approaching",2014-01-15,"18:14",9,28,"Work related"
"6704","Isande Borrasca","Mat Bramar","re: equipment audit approaching",2014-01-15,"18:14",9,1,"Work related"
"6705","Isande Borrasca","Dante Coginian","re: equipment audit approaching",2014-01-15,"18:14",9,29,"Work related"
"6706","Isande Borrasca","Carla Forluniau","re: equipment audit approaching",2014-01-15,"18:14",9,6,"Work related"
"6707","Isande Borrasca","Linda Lagos","re: equipment audit approaching",2014-01-15,"18:14",9,4,"Work related"
"6708","Isande Borrasca","Cornelia Lais","re: equipment audit approaching",2014-01-15,"18:14",9,7,"Work related"
"6709","Isande Borrasca","Ruscella Mies Haber","re: equipment audit approaching",2014-01-15,"18:14",9,5,"Work related"
"6710","Isande Borrasca","Anda Ribera","re: equipment audit approaching",2014-01-15,"18:14",9,2,"Work related"
"6711","Willem Vasco-Pais","Sten Sanjorge Jr ","re: yearly numbers looking good",2014-01-15,"18:35",21,22,"Work related"
"6712","Willem Vasco-Pais","Ada Campo-Corrente","re: yearly numbers looking good",2014-01-15,"18:35",21,24,"Work related"
"6713","Willem Vasco-Pais","Orhan Strum","re: yearly numbers looking good",2014-01-15,"18:35",21,25,"Work related"
"6714","Brand Tempestad","Vira Frente","re: well 1033-01 stabilization progress report",2014-01-15,"18:46",13,20,"Work related"
"6715","Brand Tempestad","Axel Calzas","re: well 1033-01 stabilization progress report",2014-01-15,"18:46",13,10,"Work related"
"6716","Brand Tempestad","Lidelse Dedos","re: well 1033-01 stabilization progress report",2014-01-15,"18:46",13,16,"Work related"
"6717","Brand Tempestad","Adra Nubarron","re: well 1033-01 stabilization progress report",2014-01-15,"18:46",13,18,"Work related"
"6718","Brand Tempestad","Isande Borrasca","re: well 1033-01 stabilization progress report",2014-01-15,"18:46",13,9,"Work related"
"6719","Sten Sanjorge Jr.","Willem Vasco-Pais","re: yearly numbers looking good",2014-01-15,"18:49",22,21,"Work related"
"6720","Sten Sanjorge Jr.","Ada Campo-Corrente","re: yearly numbers looking good",2014-01-15,"18:49",22,24,"Work related"
"6721","Sten Sanjorge Jr.","Orhan Strum","re: yearly numbers looking good",2014-01-15,"18:49",22,25,"Work related"
"6722","Claudio Hawelon","Adan Morlun","re: funny!!",2014-01-15,"19:35",32,35,"Non-work related"
"6723","Claudio Hawelon","Dylan Scozzese","re: funny!!",2014-01-15,"19:35",32,38,"Non-work related"
"6724","Claudio Hawelon","Albina Hafon","re: funny!!",2014-01-15,"19:35",32,30,"Non-work related"
"6725","Claudio Hawelon","Irene Nant","re: funny!!",2014-01-15,"19:35",32,37,"Non-work related"
"6726","Claudio Hawelon","Henk Mies","re: funny!!",2014-01-15,"19:35",32,33,"Non-work related"
"6727","Claudio Hawelon","Benito Hawelon","re: funny!!",2014-01-15,"19:35",32,31,"Non-work related"
"6728","Mat Bramar","Rachel Pantanal","overtime policy reminder",2014-01-16,"09:02",1,3,"Work related"
"6729","Mat Bramar","Lars Azada","overtime policy reminder",2014-01-16,"09:02",1,14,"Work related"
"6730","Mat Bramar","Felix Balas","overtime policy reminder",2014-01-16,"09:02",1,15,"Work related"
"6731","Mat Bramar","Isande Borrasca","overtime policy reminder",2014-01-16,"09:02",1,9,"Work related"
"6732","Mat Bramar","Axel Calzas","overtime policy reminder",2014-01-16,"09:02",1,10,"Work related"
"6733","Mat Bramar","Gustav Cazar","overtime policy reminder",2014-01-16,"09:02",1,19,"Work related"
"6734","Mat Bramar","Lidelse Dedos","overtime policy reminder",2014-01-16,"09:02",1,16,"Work related"
"6735","Mat Bramar","Birgitta Frente","overtime policy reminder",2014-01-16,"09:02",1,17,"Work related"
"6736","Mat Bramar","Vira Frente","overtime policy reminder",2014-01-16,"09:02",1,20,"Work related"
"6737","Mat Bramar","Adra Nubarron","overtime policy reminder",2014-01-16,"09:02",1,18,"Work related"
